Timestamp,What is your gender?,What is your marital status?,Have you ever failed an academic course/module at university?,"How satisfied are you with your learning environment at the Faculty?
",Are you satisfied with your home environment for studying?,What is your Age?,What is your Academic Year?,What is your degree programme.,Competition with my peers for grades is quite intense,I feel my lecturers are very strict and often point out mistakes in my work,My lecturers expect more from me than I can realistically do.,The unrealistic expectations of my parents stress me out.,"The time allocated for lectures, laboratory sessions, and independent study is enough for me to manage my academic workload effectively.  ",The size of the curriculum (workload) is excessive.,I believe that the amount of work assignments is too much.,I am unable to catch up if I fall behind in my work.,I have enough time to relax after completing my academic work. ,The examination questions are usually difficult.,The allocated examination duration is too short for me to complete my answers properly.,Examination periods are very stressful to me.,I am confident that I will be a successful student. ,I am confident that I will be successful in my future career. ,I find it easy to make academic decisions. ,I fear failing courses/modules this year.,I think that my worry about examinations is weakness of character.,"Even if I pass my exams, I am worried about getting a job"
3/20/2026 12:43:44,Male,• Single,• Three or more times,Very satisfied,• No,• 22–23,• Year 3,B.B.A. (Hons) in Accounting,2,2,5,2,4,2,3,2,4,2,2,2,2,2,3,2,2,2
3/20/2026 12:45:24,Male,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Accounting,2,2,4,4,3,3,2,2,3,2,3,2,2,2,3,2,2,4
3/20/2026 12:48:17,Male,• Single,• Never,Satisfied,• Yes,• 22–23,• Year 2,,2,2,4,2,3,2,2,2,4,2,2,3,2,2,3,4,3,4
3/20/2026 12:49:10,Male,• Single,• Once or twice,Satisfied,• Yes,• 24–25,• Year 3,B.B.A. (Hons) in Accounting,2,5,5,2,4,2,2,3,4,2,2,2,4,2,2,2,2,2
3/20/2026 12:50:09,Male,• Single,• Never,Satisfied,• Yes,• 24–25,• Year 3,B.B.A. (Hons) in Accounting,2,2,4,4,4,2,2,2,4,3,2,2,4,4,5,2,2,2
3/20/2026 12:51:39,Male,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Accounting,2,2,2,2,4,2,2,2,4,2,2,2,2,3,2,2,2,2
3/20/2026 12:56:01,Male,• Single,• Never,Satisfied,• Yes,• 24–25,• Year 3,B.B.A. (Hons) in Accounting,2,4,4,2,3,2,3,3,3,2,4,2,3,2,2,4,4,5
3/20/2026 12:57:12,Female,• Single,• Never,Satisfied,• Yes,• 24–25,• Year 3,B.B.A. (Hons) in Accounting,2,5,5,2,4,2,2,2,4,2,2,2,3,2,4,2,2,2
3/20/2026 13:00:02,Female,• Single,• Never,Satisfied,• Yes,• 24–25,• Year 3,B.B.A. (Hons) in Accounting,2,2,2,2,4,3,2,2,4,2,3,2,2,2,4,3,2,2
3/20/2026 13:04:57,Female,• Single,• Never,Satisfied,• No,• 22–23,• Year 3,B.B.A. (Hons) in Accounting,2,4,2,2,3,2,2,3,4,4,2,3,3,3,4,2,2,2
3/20/2026 13:06:20,Male,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Accounting,3,2,3,2,3,4,2,2,2,3,2,2,3,3,4,4,5,4
3/20/2026 13:07:10,Female,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Accounting,2,5,5,2,3,2,2,2,5,2,2,1,3,4,2,2,2,2
3/20/2026 13:08:07,Female,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Accounting,2,2,2,2,3,2,2,3,4,2,2,2,3,3,4,2,2,2
3/20/2026 13:08:54,Female,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Accounting,2,5,5,2,3,2,2,2,2,4,4,5,1,1,5,5,5,5
3/20/2026 13:09:43,Female,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Accounting,2,2,4,4,4,2,2,2,2,2,2,3,2,4,4,2,2,2
3/20/2026 13:10:29,Female,• Single,• Never,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Accounting,2,2,5,2,4,2,2,2,4,2,2,1,4,5,5,1,1,1
3/20/2026 13:11:09,Male,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Accounting,2,2,2,2,4,2,2,1,1,1,1,1,2,2,2,2,2,1
3/20/2026 13:11:55,Female,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Accounting,2,2,2,2,4,2,2,2,2,2,5,2,3,3,3,4,3,2
3/20/2026 13:12:43,Female,• Single,• Never,Satisfied,• No,• 24–25,• Year 3,B.B.A. (Hons) in Accounting,2,2,5,2,2,2,2,2,2,4,2,2,3,2,4,2,2,4
3/20/2026 13:13:27,Male,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Accounting,2,3,3,3,4,2,2,2,4,2,2,2,2,3,4,2,4,4
3/20/2026 13:14:08,Male,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 2,,2,3,4,2,4,2,2,4,3,2,2,2,3,2,2,2,2,2
3/20/2026 13:14:53,Male,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Accounting,2,5,4,3,3,2,2,2,3,4,3,2,2,2,3,3,4,2
3/20/2026 13:15:37,Female,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Accounting,2,4,4,3,4,2,2,2,3,2,2,2,4,2,2,2,2,2
3/20/2026 13:16:20,Male,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Accounting,3,4,5,1,3,2,2,2,2,4,2,2,4,2,3,2,4,2
3/20/2026 13:17:16,Female,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Accounting,2,2,4,2,4,2,1,2,4,2,2,2,4,2,2,2,2,2
3/20/2026 13:17:56,Female,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Accounting,1,4,4,2,4,2,2,2,2,2,2,2,4,4,2,2,4,2
3/20/2026 13:18:39,Male,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Accounting,1,2,2,2,2,2,2,4,4,1,2,3,3,2,3,4,2,4
3/20/2026 13:19:40,Male,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Business Economics,1,4,4,2,3,3,2,2,4,2,2,2,4,4,4,3,3,1
3/20/2026 13:21:58,Female,• Single,• Never,Satisfied,• No,• 24–25,• Year 3,B.B.A. (Hons) in Accounting,2,5,2,5,3,3,2,2,4,2,3,2,3,3,3,2,2,2
3/20/2026 13:23:12,Male,• Single,• Never,Satisfied,• Yes,• 24–25,• Year 3,B.B.A. (Hons) in Finance,2,2,3,2,4,2,1,2,4,2,2,2,4,3,4,2,2,3
3/20/2026 13:23:56,Female,• Single,• Once or twice,Neither satisfied nor dissatisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Finance,2,2,4,3,3,2,2,3,4,2,2,2,3,2,2,2,3,2
3/20/2026 13:24:43,Female,• Single,• Never,Satisfied,• Yes,• 24–25,• Year 3,B.B.A. (Hons) in Finance,2,5,4,2,4,2,3,2,3,2,2,2,3,4,4,2,4,2
3/20/2026 13:27:02,Female,• Married,• Once or twice,Satisfied,• Yes,• Above 25,• Year 3,B.B.A. (Hons) in Finance   ,2,2,1,5,4,2,2,4,4,2,2,2,4,4,3,2,2,2
3/20/2026 13:27:55,Female,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Finance,1,5,5,2,4,2,2,2,4,2,2,2,3,3,2,2,2,2
3/20/2026 13:28:41,Female,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Finance,1,5,5,1,3,2,2,4,2,2,2,2,2,3,2,2,3,2
3/20/2026 13:31:06,Female,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Finance,2,2,2,2,3,2,2,2,4,2,2,2,3,2,2,3,2,2
3/20/2026 13:32:39,Male,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Finance,1,2,4,1,4,1,1,2,3,2,2,2,2,4,2,2,3,1
3/20/2026 13:33:41,Male,• Single,• Never,Satisfied,• Yes,• 24–25,• Year 3,B.B.A. (Hons) in Finance,1,5,1,2,4,2,2,2,4,2,2,2,4,4,2,2,2,2
3/20/2026 13:34:32,Female,• Single,• Never,Satisfied,• No,• 22–23,• Year 3,B.B.A. (Hons) in Finance,2,3,4,2,4,2,2,4,4,2,2,2,3,4,3,2,2,2
3/20/2026 13:38:24,Female,• Single,• Once or twice,Satisfied,• Yes,• 24–25,• Year 3,B.B.A. (Hons) in Finance,1,3,2,2,2,2,1,2,3,2,2,2,3,2,2,2,2,2
3/20/2026 13:40:37,Female,• Single,• Never,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Finance,2,1,1,2,3,2,3,4,4,2,2,2,3,2,4,2,1,3
3/20/2026 13:46:15,Female,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Finance,1,2,2,2,2,2,2,4,4,2,2,2,2,3,4,2,2,2
3/20/2026 13:58:14,Female,• Single,• Once or twice,Satisfied,• Yes,• 24–25,• Year 3,B.B.A. (Hons) in Finance,1,4,2,4,4,2,2,2,4,2,2,2,4,2,3,2,2,2
3/20/2026 13:59:50,Male,• Single,• Never,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Finance,1,3,3,3,3,2,3,3,4,2,3,4,3,3,2,2,2,5
3/20/2026 14:06:17,Female,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Finance,2,2,3,4,3,2,2,4,4,2,2,3,4,3,3,4,3,3
3/20/2026 14:08:23,Male,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Finance,1,2,4,2,4,3,3,4,3,3,3,4,4,4,4,2,2,2
3/20/2026 14:09:22,Female,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Finance,2,4,3,2,3,3,2,3,3,3,2,2,3,3,3,4,4,2
3/20/2026 14:10:28,Male,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Finance,2,2,4,5,4,2,2,2,4,3,3,3,4,4,2,2,3,3
3/20/2026 14:11:25,Female,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Finance,2,4,4,2,4,2,3,3,4,2,3,2,4,4,2,2,2,4
3/20/2026 14:12:12,Male,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Finance,2,2,3,2,2,2,2,3,2,2,3,2,4,4,2,2,2,2
3/20/2026 14:13:29,Male,• Single,• Never,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Finance,2,4,3,2,4,2,2,2,4,2,2,4,2,4,2,3,3,3
3/20/2026 14:14:40,Male,• Single,• Once or twice,Satisfied,• Yes,• 24–25,• Year 3,B.B.A. (Hons) in Finance,2,2,2,2,3,2,3,3,5,3,4,2,2,3,3,2,3,2
3/20/2026 14:16:01,Female,• Single,• Once or twice,Satisfied,• Yes,• 24–25,• Year 3,B.B.A. (Hons) in Finance,2,2,3,3,3,3,2,2,2,2,2,3,4,2,2,3,2,2
3/20/2026 14:17:00,Male,• Single,• Never,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Finance,2,2,2,2,4,2,2,2,4,2,2,2,3,2,3,2,2,2
3/20/2026 14:25:09,Male,• Single,• Never,Neither satisfied nor dissatisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Finance,5,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4
3/20/2026 14:30:40,Male,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Finance,1,2,2,2,4,2,3,2,2,2,2,2,3,3,2,2,2,2
3/20/2026 15:09:20,Male,• Single,• Three or more times,Dissatisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in International Business,1,2,5,5,4,2,2,3,4,2,2,2,3,3,4,2,2,3
3/20/2026 15:10:42,Male,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in International Business,2,4,3,2,4,2,3,3,4,2,3,3,3,3,4,2,3,2
3/20/2026 15:11:56,Female,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in International Business,2,4,4,2,4,2,2,3,4,2,2,2,4,4,5,1,1,1
3/20/2026 15:13:11,Female,• Single,• Never,Satisfied,• Yes,• 24–25,• Year 3,B.B.A. (Hons) in International Business,5,3,5,2,3,2,2,3,4,2,2,2,4,3,4,2,2,2
3/20/2026 15:14:16,Male,• Single,• Never,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in International Business,2,3,4,2,4,2,1,3,4,1,2,2,4,4,4,2,2,2
3/20/2026 15:15:03,Female,• Single,• Never,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in International Business,2,4,3,3,4,2,2,3,4,2,2,2,3,3,4,2,3,2
3/20/2026 15:16:55,Male,• Single,• Once or twice,Satisfied,• Yes,• 24–25,• Year 3,B.B.A. (Hons) in International Business,2,5,5,4,4,2,2,3,4,2,2,2,4,5,3,2,2,3
3/20/2026 15:17:55,Male,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in International Business,2,5,5,2,4,3,3,3,4,2,2,2,4,4,2,2,2,2
3/20/2026 15:20:03,Male,• Single,• Once or twice,Satisfied,• Yes,• 24–25,• Year 3,B.B.A. (Hons) in International Business,2,5,2,2,4,2,2,2,2,2,2,2,3,3,2,2,3,3
3/20/2026 15:21:29,Female,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in International Business,2,3,5,2,4,2,2,3,4,2,2,2,3,3,4,2,2,4
3/20/2026 15:22:12,Female,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in International Business,2,4,4,4,4,2,2,3,4,2,2,2,3,3,4,2,3,2
3/20/2026 15:23:04,Female,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in International Business,2,5,3,2,3,3,3,3,4,3,4,2,4,3,4,1,3,2
3/20/2026 15:23:57,Male,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in International Business,2,3,4,4,4,2,3,2,4,2,2,2,3,3,3,2,3,2
3/20/2026 15:24:37,Male,• Single,• Once or twice,Satisfied,• Yes,• 24–25,• Year 3,B.B.A. (Hons) in International Business,2,5,4,2,4,2,2,2,4,2,2,2,3,3,4,2,3,2
3/20/2026 15:25:41,Male,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in International Business,2,5,5,2,4,2,3,3,4,2,2,2,3,3,3,2,2,2
3/20/2026 15:26:23,Male,• Single,• Once or twice,Satisfied,• Yes,• 24–25,• Year 3,B.B.A. (Hons) in International Business,2,4,2,2,4,3,3,2,3,2,2,2,4,4,4,2,3,2
3/20/2026 15:27:00,Male,• Single,• Never,Satisfied,• Yes,• 22–23,• Year 2,,2,4,4,2,4,2,2,2,2,3,3,2,4,3,4,2,4,2
3/20/2026 15:27:43,Male,• Single,• Once or twice,Satisfied,• Yes,• 24–25,• Year 3,B.B.A. (Hons) in International Business,2,5,4,2,4,2,2,3,2,2,2,2,4,4,2,2,3,2
3/20/2026 15:29:32,Female,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in International Business,2,5,5,2,3,3,3,3,3,2,4,2,3,3,4,2,3,2
3/20/2026 15:31:08,Male,• Single,• Once or twice,Satisfied,• Yes,• 24–25,• Year 3,B.B.A. (Hons) in International Business,3,4,4,2,4,3,2,3,4,2,2,2,4,4,4,3,3,2
3/20/2026 15:32:22,Male,• Single,• Once or twice,Satisfied,• Yes,• 24–25,• Year 3,B.B.A. (Hons) in International Business,2,5,4,2,4,2,3,3,2,3,3,2,3,3,4,2,2,2
3/20/2026 15:42:49,Female,• Single,• Once or twice,Satisfied,• Yes,• 24–25,• Year 3,B.B.A. (Hons) in International Business,3,4,4,3,4,3,3,3,3,3,2,2,4,3,4,3,3,2
3/20/2026 15:44:06,Female,• Single,• Once or twice,Satisfied,• Yes,• 24–25,• Year 3,B.B.A. (Hons) in International Business,4,3,3,2,4,3,3,3,3,3,3,2,4,3,3,3,2,2
3/20/2026 15:44:47,Female,• Single,• Once or twice,Neither satisfied nor dissatisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in International Business,2,5,4,2,4,2,4,2,3,2,3,2,4,4,3,3,2,2
3/20/2026 15:45:37,Female,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in International Business,4,4,5,2,4,2,3,2,4,2,3,2,4,4,4,4,3,3
3/20/2026 15:46:30,Female,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Accounting,4,4,4,2,4,4,3,2,3,3,2,2,4,3,4,2,3,2
3/20/2026 15:47:24,Female,• Single,• Three or more times,Satisfied,• No,• 24–25,• Year 3,B.B.A. (Hons) in International Business,2,5,5,2,4,3,4,3,2,3,3,2,3,3,4,3,3,1
3/20/2026 15:48:36,Female,• Single,• Once or twice,Dissatisfied,• No,• 22–23,• Year 3,B.B.A. (Hons) in International Business,2,4,2,2,4,2,4,2,4,2,4,2,4,3,2,3,2,3
3/20/2026 21:31:28,Male,• Single,• Never,Satisfied,• Yes,• 20–21,• Year 2,,2,4,3,3,4,3,3,2,4,3,3,2,2,2,3,2,3,2
3/21/2026 0:56:57,Male,• Married,• Once or twice,Neither satisfied nor dissatisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Finance,1,4,4,2,3,2,2,4,3,2,3,2,3,4,2,3,2,3
3/21/2026 0:58:05,Female,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in International Business,2,4,4,4,3,4,3,4,4,4,3,4,3,4,3,3,3,2
3/21/2026 0:58:59,Male,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in International Business,2,5,4,4,4,2,2,3,4,2,2,3,3,4,3,3,2,3
3/21/2026 1:01:07,Male,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in International Business,2,4,4,2,4,2,4,2,2,3,3,2,3,4,3,2,3,3
3/21/2026 1:01:59,Male,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in International Business,2,2,4,2,4,3,4,3,4,3,3,2,3,3,3,2,3,2
3/21/2026 1:04:39,Male,• Single,• Never,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Business Economics,1,2,4,2,3,2,3,3,2,3,3,3,4,4,4,2,3,2
3/21/2026 1:06:09,Male,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Business Economics,2,4,3,3,4,3,3,3,3,3,2,3,3,3,2,3,3,3
3/21/2026 1:06:17,Male,• Single,• Once or twice,Satisfied,• Yes,• 24–25,• Year 3,B.B.A. (Hons) in Business Economics,2,5,3,1,2,2,2,2,3,2,2,1,3,3,4,2,3,1
3/21/2026 1:07:00,Male,• Single,• Never,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Business Economics,2,4,3,2,3,2,3,3,3,3,3,3,3,3,2,4,3,2
3/21/2026 1:07:34,Female,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Business Economics,2,2,2,1,2,1,2,2,3,1,1,1,3,3,4,2,3,1
3/21/2026 1:07:54,Male,• Single,• Once or twice,Neither satisfied nor dissatisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Business Economics,2,2,2,2,3,2,4,2,2,2,2,3,3,4,2,2,3,2
3/21/2026 1:08:44,Male,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Business Economics,2,4,2,3,4,2,3,2,3,3,3,2,3,4,2,3,3,3
3/21/2026 1:08:45,Male,• Single,• Once or twice,Neither satisfied nor dissatisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Business Economics,2,2,2,1,2,1,1,1,3,2,2,1,3,3,4,2,2,1
3/21/2026 1:09:44,Male,• Single,• Once or twice,Very satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Business Economics,2,4,4,2,3,2,3,3,2,3,2,3,2,3,3,2,3,4
3/21/2026 1:10:32,Female,• Single,• Never,Very satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Business Economics,2,2,2,1,3,1,1,1,4,2,2,1,3,3,3,2,2,1
3/21/2026 1:10:39,Male,• Single,• Never,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Business Economics,2,2,4,3,4,3,2,3,4,2,2,3,3,4,2,3,3,3
3/21/2026 1:11:20,Male,• Single,• Never,Very satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Business Economics,2,4,4,2,3,2,3,2,2,3,3,3,3,3,4,3,2,2
3/21/2026 1:12:01,Male,• Single,• Never,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Business Economics,2,4,4,4,4,2,2,3,4,2,2,3,3,3,4,2,3,3
3/21/2026 1:13:07,Male,• Single,• Never,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Business Economics,1,4,4,2,4,2,2,2,3,4,2,3,4,3,3,3,3,3
3/21/2026 1:13:16,Male,• Single,• Three or more times,Neither satisfied nor dissatisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Business Economics,2,2,2,1,2,2,1,1,5,1,3,1,3,3,4,1,4,1
3/21/2026 1:14:22,Male,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Accounting,2,4,4,4,2,2,4,2,2,3,3,3,4,2,3,3,3,3
3/21/2026 1:15:54,Male,• Single,• Never,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Business Economics,2,4,4,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3
3/21/2026 1:17:04,Male,• Single,• Once or twice,Neither satisfied nor dissatisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Business Economics,2,4,4,2,4,2,3,3,4,2,3,4,4,2,2,3,2,3
3/21/2026 1:17:09,Female,• Single,• Never,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Business Economics,1,1,1,1,2,1,1,1,4,1,2,1,2,2,2,1,3,1
3/21/2026 1:18:03,Male,• Single,• Never,Satisfied,• Yes,• 22–23,• Year 2,,2,4,4,4,2,2,2,3,4,3,3,2,3,2,3,3,3,4
3/21/2026 1:20:09,Male,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Business Economics,2,2,3,3,3,3,2,4,4,2,2,2,3,3,3,3,3,3
3/21/2026 1:30:07,Male,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Business Economics,2,4,5,4,3,3,4,3,3,4,2,2,3,3,3,2,3,3
3/21/2026 1:30:58,Male,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Business Economics,2,3,4,2,4,2,3,4,2,3,3,4,4,2,4,2,4,3
3/21/2026 1:33:53,Male,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Business Economics,2,3,3,2,3,3,3,3,4,3,2,2,3,2,2,3,3,3
3/21/2026 1:35:00,Male,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Business Economics,2,3,3,2,3,2,3,3,4,2,3,3,4,4,2,3,2,3
3/21/2026 17:40:32,Male,• Single,• Once or twice,Very satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Business Economics,3,3,4,1,2,2,3,2,2,1,4,1,2,2,2,2,3,1
3/21/2026 17:51:33,Female,• Single,• Never,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Business Economics,2,4,2,2,2,2,2,2,2,1,1,1,3,3,4,1,3,1
3/21/2026 17:53:00,Male,• Single,• Three or more times,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Business Economics,3,3,2,1,2,1,1,1,3,1,1,1,3,2,4,1,1,1
3/21/2026 17:55:35,Female,• Single,• Never,Very satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Business Economics,2,2,2,2,2,1,1,1,2,3,3,1,3,3,4,1,5,1
3/21/2026 17:58:05,Female,• Single,• Once or twice,Satisfied,• No,• 22–23,• Year 3,B.B.A. (Hons) in Business Economics,2,3,3,1,3,1,1,1,3,1,1,1,3,3,3,2,3,1
3/22/2026 14:33:15,Male,• Single,• Once or twice,Very satisfied,• Yes,• 20–21,• Year 1,,1,1,1,1,1,2,2,1,3,3,3,3,1,1,1,1,1,1
3/23/2026 10:21:21,Male,• Single,• Once or twice,Very satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Business Economics,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,1
3/23/2026 10:22:56,Male,• Single,• Never,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Business Economics,2,4,3,1,2,2,3,2,2,2,2,1,1,1,5,1,5,1
3/23/2026 10:24:45,Female,• Single,• Never,Very satisfied,• No,• 22–23,• Year 3,B.B.A. (Hons) in Business Economics,2,3,3,1,2,1,2,2,1,1,1,1,3,3,3,2,2,1
3/23/2026 10:25:58,Female,• Single,• Three or more times,Satisfied,• No,• 22–23,• Year 3,B.B.A. (Hons) in Business Economics,2,3,3,1,3,1,1,1,2,1,1,1,3,3,3,1,1,1
3/23/2026 10:28:36,Female,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Business Economics,2,2,2,1,2,2,2,2,4,1,1,1,3,3,3,5,3,2
3/23/2026 10:31:43,Female,• Single,• Never,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Business Economics,2,4,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1
3/23/2026 10:32:27,Male,• Single,• Once or twice,Neither satisfied nor dissatisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Accounting,2,4,3,4,3,2,3,3,4,3,3,2,3,3,3,2,3,2
3/23/2026 10:33:08,Female,• Single,• Once or twice,Neither satisfied nor dissatisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Business Economics,2,2,3,3,2,2,2,1,3,1,1,1,3,3,3,2,3,2
3/23/2026 10:33:51,Female,• Single,• Once or twice,Satisfied,• No,• 22–23,• Year 2,,2,4,5,2,3,2,3,2,3,3,3,2,4,2,4,2,2,4
3/23/2026 10:34:43,Male,• Single,• Once or twice,Satisfied,• Yes,• 22–23,• Year 2,,2,4,3,2,3,2,2,4,2,2,2,3,3,3,3,2,2,2
3/23/2026 10:34:56,Female,• Single,• Never,Satisfied,• Yes,• 22–23,• Year 3,B.B.A. (Hons) in Business Economics,2,2,3,3,3,2,2,2,2,2,2,2,3,3,3,1,4,1
3/23/2026 10:35:47,Female,• Single,• Never,Satisfied,• Yes,• 22–23,• Year 2,,2,2,4,2,4,2,2,2,3,2,3,1,3,3,3,2,2,2
